,age,income,city,education,target
1457,39.0,,LA,Masters,159.66491816662952
1458,36.0,64841.76707781006,SF,Masters,158.06314754563587
1459,37.0,78625.49552663528,NY,Bachelors,118.12818270662466
1460,48.0,68254.14005708836,NY,Masters,170.58829953887155
1461,29.0,49114.15708324469,SF,Bachelors,118.41906503390453
1462,,85833.16903197963,LA,Bachelors,150.10548101930056
1463,38.0,111260.84545805995,NY,Masters,153.01289921992668
1464,50.0,62274.87585466462,NY,Masters,173.60801375582332
1465,29.0,,,Bachelors,110.59010045032815
1466,36.0,30263.506850994112,LA,Masters,125.52477127760885
1467,48.0,90272.54355184181,LA,PhD,177.55743290641834
1468,28.0,83676.47984263004,NY,,142.56282912906582
1469,24.0,43999.24206917628,NY,Masters,107.06338361970077
1470,50.0,39026.71806929671,SF,Bachelors,175.16242927993443
1471,45.0,40761.53075252102,NY,Bachelors,161.81487531357675
1472,24.0,79677.53688059228,LA,Bachelors,93.1360843395502
1473,41.0,81174.87129421123,SF,,157.88696844231612
1474,36.0,56149.990834468175,,Masters,155.0968499113716
1475,,77488.90047074198,LA,Bachelors,149.6414272158634
1476,51.0,,LA,Bachelors,136.54044891405178
1477,,64490.954397186724,LA,Bachelors,130.53685253583026
1478,28.0,84552.9524002795,LA,Bachelors,110.1159151270447
1479,38.0,51925.96598157942,NY,PhD,173.46204350356567
1480,41.0,87213.08820390842,LA,Masters,165.3361583851118
1481,57.0,,LA,,181.36756410271698
1482,30.0,96723.05022950566,LA,Masters,133.14834009690898
1483,59.0,,NY,,213.06083229309644
1484,43.0,64726.41882099809,LA,Masters,160.65949666028007
1485,,70878.8070631353,SF,Bachelors,90.42632382115393
1486,45.0,70784.77821733725,,Bachelors,126.6167185493573
1487,29.0,,LA,Bachelors,112.10290192879954
1488,32.0,50714.76372629984,LA,Masters,137.3450979398033
1489,34.0,69440.31387630047,,Masters,143.72587857936784
1490,38.0,72071.97559604081,SF,Masters,149.74525058618153
1491,29.0,62083.9266395781,,Bachelors,115.60985843351827
1492,42.0,76060.87926189127,LA,Bachelors,121.52188760124942
1493,39.0,49804.451297683285,NY,Bachelors,135.80319961066908
1494,,,,PhD,189.55306293141692
1495,39.0,58702.23813394501,NY,Bachelors,135.60352249534208
1496,52.0,65148.536056764715,SF,Bachelors,199.4502516213236
1497,59.0,,NY,PhD,217.8283066913454
1498,53.0,,LA,Masters,179.71396037514555
1499,32.0,89056.24690871831,LA,Masters,113.44068785865633
1500,46.0,63066.14079878723,NY,Bachelors,164.92638600110936
1501,54.0,83614.27415200311,SF,Masters,199.54871572501096
1502,,71685.43190388706,,,210.15049972893314
1503,29.0,70683.84555254513,LA,Masters,93.75628268967783
1504,32.0,,LA,Bachelors,110.17227337841129
1505,43.0,96376.26786068687,NY,Bachelors,150.67632607099324
1506,45.0,90487.57908334695,LA,Masters,168.2347359423888
1507,38.0,81173.44627670647,NY,,144.82694999875528
1508,33.0,67445.4855173406,LA,Masters,136.06606756460522
1509,53.0,70593.41137381842,SF,Bachelors,178.04938130966676
1510,36.0,77958.49906806601,NY,Bachelors,132.0559117517645
1511,37.0,62175.866322189664,SF,Masters,167.20655022543735
1512,43.0,84074.73573946756,NY,Masters,154.5652942363131
1513,49.0,56181.323328356404,SF,PhD,215.15309964044317
1514,41.0,75877.65531996108,NY,Masters,161.88413193265868
1515,54.0,35654.266753110554,LA,Bachelors,161.08942936038508
1516,31.0,61740.72210096805,,PhD,146.28756293034564
1517,53.0,101165.15699379165,SF,Bachelors,163.53831760174367
1518,54.0,85542.87241587866,LA,Bachelors,165.61905533304565
1519,23.0,93032.02674901785,NY,Bachelors,95.90126434661806
1520,54.0,59990.38498968427,,Bachelors,171.79093298644318
1521,,71556.59255200654,LA,Masters,186.2422433625703
1522,34.0,89229.88379641456,LA,Masters,142.27036839547063
1523,51.0,79496.42402058066,SF,Masters,204.74714980101726
1524,54.0,77628.48816037479,LA,Bachelors,197.66051830027132
1525,34.0,94458.72955495094,NY,Bachelors,131.91494887090587
1526,47.0,54393.17551579108,NY,Bachelors,149.0710211265462
1527,43.0,67236.42940831746,LA,Masters,161.4513870682355
1528,,43688.716559959685,,,103.30658922778119
1529,59.0,53573.40922096598,NY,Masters,207.39190961266254
1530,47.0,86112.78088268457,NY,Bachelors,137.70160068321772
1531,36.0,,LA,Bachelors,125.80319248031415
1532,55.0,81032.86381187646,SF,Masters,197.44259607975988
1533,32.0,94877.2756295212,NY,Masters,123.57583222438613
1534,24.0,67330.92737512093,LA,Bachelors,92.5601048280458
1535,27.0,77797.95159699718,LA,Masters,98.353768237722
1536,30.0,,LA,PhD,151.47745832068233
1537,27.0,51677.574054001525,NY,PhD,149.87589463648482
1538,30.0,,LA,Masters,119.56343919032824
1539,52.0,54945.08182492296,SF,Masters,189.69702095092097
1540,53.0,61949.15334875457,NY,Bachelors,171.1369732567127
1541,33.0,80741.66047121648,LA,Masters,118.62051394282719
1542,29.0,61072.049035865624,NY,Bachelors,112.17243904062693
1543,29.0,69472.70159602274,NY,PhD,119.83431728890544
1544,49.0,,LA,Bachelors,153.56162266410996
1545,41.0,88396.33246800554,LA,Bachelors,135.17805271460944
1546,28.0,61823.350146649944,,Masters,133.9244306867734
1547,32.0,92844.70827864931,LA,Bachelors,114.71190409108019
1548,41.0,70913.9364077404,LA,Bachelors,143.10990507502459
1549,,48895.006330553806,LA,Masters,142.92611134374607
1550,25.0,67434.59880181563,,Masters,118.56262665613386
1551,27.0,,NY,Masters,148.87658454344583
1552,43.0,78840.2406606723,SF,Bachelors,162.85378104591058
1553,47.0,66079.558265097,LA,Masters,164.9834237782775
1554,24.0,72448.1538254103,LA,Bachelors,102.76841536569796
1555,,,SF,Bachelors,133.39607310626843
1556,32.0,,NY,Masters,134.27491695802783
1557,39.0,55395.66985576559,NY,Masters,156.92577297701632
1558,33.0,82543.34405232294,LA,Bachelors,114.52588413937796
1559,,67402.70347300453,LA,,156.37524254692906
1560,33.0,65279.63659452424,SF,Bachelors,142.1089774970441
1561,34.0,67026.7915233676,,Bachelors,118.72052326573912
1562,46.0,59817.07309771338,NY,Bachelors,175.7272737086309
1563,40.0,65329.72859835962,LA,PhD,170.47218932378001
1564,57.0,,LA,Masters,184.42076459067354
1565,29.0,54487.94501414853,NY,Masters,143.96004688405384
1566,50.0,56659.72010381188,LA,,171.30172931118983
1567,53.0,90674.2614043401,LA,Masters,180.4259558321362
1568,39.0,64558.652008006655,LA,Bachelors,125.93531325345396
1569,27.0,61726.58786613985,NY,Bachelors,122.64600015332113
1570,39.0,49841.92591661087,NY,Bachelors,137.40016724498554
1571,40.0,82760.16456211358,NY,Masters,150.72624692387657
1572,43.0,54161.11279733735,SF,PhD,202.65417420049198
1573,58.0,69770.61008557813,NY,Bachelors,197.62037816097677
1574,53.0,,SF,Bachelors,198.34117209513144
1575,24.0,82272.59200546175,LA,Bachelors,97.62689410071481
1576,49.0,87652.84365427871,LA,Masters,180.46877869860265
1577,31.0,77267.80518217022,LA,Bachelors,105.99818028130389
1578,56.0,46982.798028920544,,Bachelors,180.1373061206399
1579,,82581.43215863846,LA,,178.7284833456842
1580,36.0,57589.765005394715,LA,Masters,140.60819328964237
1581,54.0,52435.42181917581,LA,Bachelors,149.52616926509674
1582,28.0,64248.0843136352,LA,Bachelors,96.68818363710466
1583,,63949.48489980266,LA,Masters,127.60082932919353
1584,51.0,62424.27023229566,NY,Bachelors,173.3129310816441
1585,42.0,89105.11371857041,,PhD,195.57157563598741
1586,52.0,100177.38994663939,SF,Masters,205.59953476138648
1587,45.0,49462.95193975803,NY,Bachelors,144.3783844698767
1588,,59667.514085131144,NY,Bachelors,138.08426536491407
1589,58.0,72141.22504067436,NY,Bachelors,199.78428602513355
1590,25.0,64169.252635941586,LA,Bachelors,87.82456796425899
1591,49.0,75990.98123917774,,PhD,208.72668422478057
1592,41.0,83739.78033918692,LA,,150.0218121159242
1593,45.0,81240.48913405061,NY,,152.08573017069776
1594,53.0,79146.00351774748,,Bachelors,168.57518624113072
1595,57.0,94886.43281379585,LA,Bachelors,143.83121210322713
1596,55.0,46165.79075625836,NY,Bachelors,182.74414287225835
1597,57.0,92201.63187931923,,Masters,198.66676764507207
1598,,,NY,Bachelors,83.8685290218977
1599,36.0,81776.8783101344,LA,PhD,158.74882215126388
1600,55.0,54555.00657580835,NY,Bachelors,187.9776290426101
1601,57.0,56372.554121600835,NY,,180.78682128393677
1602,27.0,79931.75937223042,SF,PhD,163.7312254513595
1603,33.0,,SF,Bachelors,123.11070275506643
1604,24.0,84841.63117432469,NY,Bachelors,107.88297580730222
1605,39.0,88899.45253512383,LA,Bachelors,134.8454701404233
1606,42.0,72666.7728074344,LA,Bachelors,133.84023642781142
1607,36.0,72126.41553367836,NY,PhD,166.18378596696212
1608,54.0,57495.45782637322,,PhD,206.33781507827766
1609,56.0,80116.74103605503,SF,PhD,228.84004221071714
1610,47.0,75214.97869611139,SF,Masters,186.05566007799726
1611,29.0,56177.419059642656,SF,Bachelors,113.5082447225787
1612,57.0,64127.800748677124,LA,PhD,194.48679279854548
1613,51.0,67609.96862956295,LA,PhD,203.28794057708734
1614,44.0,,,Bachelors,152.60442548863347
1615,35.0,49556.32879975038,NY,Bachelors,136.1806159818159
1616,,80485.30462875843,NY,Masters,137.01537438871068
1617,23.0,,LA,Bachelors,79.90950934851111
1618,58.0,70230.47163839964,LA,Bachelors,165.69084958683743
1619,26.0,61326.0011890386,,PhD,148.6454642678593
1620,59.0,77129.07210957985,SF,PhD,235.9096257602623
1621,35.0,72980.44276572105,SF,Bachelors,132.98096903855455
1622,46.0,88191.76583695627,SF,Bachelors,182.1759164567956
1623,41.0,77208.98069408476,NY,Masters,152.16688129895647
1624,23.0,66959.73397244334,LA,Masters,105.66635071368958
1625,27.0,58904.2477374616,LA,,89.02573901952964
1626,38.0,82989.29025874968,NY,Masters,144.58837163544018
1627,46.0,65761.35851820314,,PhD,199.76707843724898
1628,49.0,67424.23650105669,SF,PhD,199.87060885267607
1629,23.0,67420.42590560988,NY,Bachelors,99.09097151681962
1630,56.0,63975.88434014306,NY,Bachelors,184.96154450982974
1631,58.0,67681.91508655196,LA,PhD,221.64102089376402
1632,26.0,98893.11344098867,LA,Bachelors,86.15669510872218
1633,22.0,54282.66918808462,SF,Masters,121.84972982334651
1634,33.0,57782.43683857585,NY,,122.19181621862685
1635,57.0,90764.86627231375,NY,Bachelors,165.64878205630004
1636,,,,Bachelors,139.2872464033572
1637,52.0,63240.680738876574,NY,Bachelors,175.2791000884086
1638,32.0,,NY,PhD,142.89435017421758
1639,31.0,48697.06574077373,SF,Bachelors,126.7136778227499
1640,24.0,,NY,,115.0684476892991
1641,35.0,70684.24643982315,LA,PhD,152.29784617831984
1642,37.0,76972.03196247965,NY,Bachelors,113.04379216630521
1643,31.0,,NY,Masters,127.52183314608855
1644,50.0,60580.261202760434,SF,Bachelors,171.04582323028563
1645,31.0,85767.75670224859,,Masters,125.1609658933715
1646,33.0,61747.93432782896,LA,Masters,125.44440617401469
1647,51.0,76132.73528498113,LA,,146.1863039518098
1648,22.0,88565.86728293705,NY,Bachelors,84.3704847799627
1649,26.0,90683.52549769703,LA,Masters,95.48625499724777
1650,41.0,65993.10496088961,NY,PhD,180.2045792426701
1651,29.0,76947.02911361516,SF,Bachelors,125.20141314716697
1652,33.0,64607.6681469457,NY,Masters,144.77838887371595
1653,22.0,107556.9434090316,LA,Bachelors,82.30086120599499
1654,41.0,81701.89008810728,NY,Masters,141.4246417162804
1655,49.0,71260.87653755404,,Bachelors,150.19044211888487
1656,58.0,74688.43260186614,SF,Masters,211.09800722846353
1657,58.0,76106.58123169102,LA,Bachelors,164.39677332593044
1658,33.0,76551.15311175224,LA,Masters,117.86364916331526
1659,58.0,66400.02673530164,SF,Masters,215.1652319269879
1660,49.0,64085.09051147238,LA,Masters,169.06961908256073
1661,36.0,67722.1995741026,NY,Masters,157.03758222016455
1662,27.0,52904.62442429189,NY,,139.83719306192506
1663,41.0,80774.1161046169,LA,,153.70287828383653
1664,35.0,57974.42436026541,LA,Masters,128.63030041832553
1665,23.0,54100.74881522925,NY,PhD,133.90037462281276
1666,30.0,69784.68300153776,NY,Masters,134.42712131235413
1667,58.0,68048.1605546517,SF,Masters,220.88073826434345
1668,41.0,73744.51713683482,,Bachelors,150.73603032913562
1669,,61476.919459053854,LA,,174.3433779439785
1670,50.0,64111.8616265354,NY,Bachelors,166.1780765285681
1671,22.0,80381.79257632737,SF,PhD,134.93023423387802
1672,,79468.25800742791,NY,Masters,215.67829551417054
1673,,78842.87569265017,LA,PhD,135.18696682032862
1674,58.0,70509.51418527223,NY,Bachelors,183.4019056673762
1675,26.0,72533.83934998412,LA,Bachelors,85.17916042224901
1676,,73456.58331565755,SF,PhD,222.53294747700284
1677,,60159.37390286535,NY,Bachelors,137.95127521981283
1678,33.0,92110.69900219151,LA,Bachelors,109.17977400889369
1679,41.0,89973.82048731549,LA,PhD,167.76515733550053
1680,45.0,81913.68386501451,NY,Masters,171.26811177003512
1681,,63612.07620397603,SF,Bachelors,192.7662307437831
1682,46.0,78087.16176925226,NY,PhD,188.52513530976645
1683,50.0,84675.54906654658,LA,Bachelors,152.45092997755427
1684,,51652.04647418285,,PhD,199.9584616643511
1685,44.0,95417.67642547746,NY,Bachelors,140.75074314935316
1686,59.0,43909.185832663075,NY,,194.55458705990156
1687,41.0,80569.08729563613,LA,Bachelors,125.75209590643091
1688,44.0,91799.23459378704,LA,Masters,141.25019853932324
1689,37.0,68304.04803959453,LA,Bachelors,133.16160861916467
1690,29.0,67743.0340026539,NY,Masters,131.8053987429877
1691,42.0,80014.91188970386,NY,Bachelors,147.6228676421801
1692,22.0,,LA,Bachelors,99.95660898329933
1693,29.0,65783.9854308795,SF,Masters,145.3098332436226
1694,50.0,58285.67212201083,NY,,157.43527031900635
1695,53.0,63643.368165880114,LA,Bachelors,174.77964533980224
1696,59.0,46712.290115706695,,Bachelors,197.09110677942715
1697,26.0,83466.36848072734,LA,Bachelors,85.15943810346002
1698,,62288.75420929211,SF,Bachelors,167.01936085438325
1699,,66874.91268901667,SF,Bachelors,183.50250078656845
1700,22.0,83644.3169712851,LA,Bachelors,96.31725506828616
1701,47.0,64346.345133852265,NY,Masters,169.6943861346645
1702,31.0,,SF,Masters,138.42212701007844
1703,51.0,54428.6724427557,LA,Bachelors,153.37440568081553
1704,,84380.79142485997,NY,PhD,164.15354959550405
1705,38.0,75128.57531898205,LA,PhD,146.20158023273032
1706,47.0,68671.31453770498,SF,Bachelors,143.2568779830321
1707,29.0,71963.40231915693,SF,Bachelors,112.83180609277369
1708,,50698.58058020895,NY,PhD,183.83417602541485
1709,48.0,71620.01115920454,LA,Bachelors,155.64740933364348
1710,29.0,67874.95321965094,SF,Bachelors,141.8572242167101
1711,46.0,51108.51084343655,NY,Bachelors,151.86233452287354
1712,25.0,59933.868596401844,LA,Masters,103.21413956909142
1713,54.0,68061.32113071223,LA,Bachelors,182.88785942043705
1714,,60890.61722578238,LA,Masters,104.1932489725396
1715,40.0,33818.29142424375,NY,Masters,144.79997667004164
1716,52.0,86145.81309413299,LA,Masters,182.77500736875237
1717,37.0,67868.65187365502,SF,PhD,190.72359226107773
1718,35.0,35890.74686145182,LA,Bachelors,102.6569055428721
1719,26.0,,LA,Masters,116.7275610819145
1720,47.0,88620.88496969783,NY,Bachelors,145.42758763303155
1721,49.0,64765.26923397497,NY,Bachelors,175.05816401244851
1722,23.0,57362.537629499486,LA,Bachelors,90.10148582439534
1723,27.0,76047.86816140782,NY,Bachelors,114.8385263152184
1724,30.0,73034.90222326212,,Bachelors,123.74695673513071
1725,54.0,78131.3488720056,NY,Bachelors,158.309229662647
1726,46.0,,LA,Bachelors,140.88190623376343
1727,34.0,86466.5803145745,NY,Masters,150.7570584523074
1728,30.0,62898.06815236676,SF,Bachelors,145.45221055127985
1729,34.0,80211.4862298335,NY,Masters,144.0313603480801
1730,52.0,58045.911093144634,NY,Bachelors,163.4583106656039
1731,32.0,109722.1597863023,NY,Bachelors,127.74591417412641
1732,25.0,80432.85023447887,SF,Bachelors,122.11626135223753
1733,55.0,113263.48414860471,,,181.35807674669485
1734,59.0,82414.02964489069,NY,Masters,204.50870325911683
1735,25.0,61578.03464696974,NY,Bachelors,105.09920396908203
1736,,82440.71190383795,,,214.2331322504735
1737,40.0,83508.66727289825,NY,PhD,179.3181563226224
1738,27.0,75599.86216746643,NY,Bachelors,126.7996270074377
1739,55.0,79455.88708048084,NY,Masters,173.34520482716883
1740,,81425.90694111513,LA,Bachelors,126.37247933345577
1741,34.0,55094.78483851388,LA,Masters,120.88025012529732
1742,,,LA,Masters,166.96911556282433
1743,40.0,58086.7450207835,SF,Bachelors,148.91464810428752
1744,32.0,,SF,,136.4735731919621
1745,22.0,66652.43242789869,NY,Bachelors,109.93916507537463
1746,45.0,55366.44151115577,LA,Bachelors,131.90456160431623
1747,28.0,81629.7131577947,LA,Masters,110.99001214748031
1748,,74245.6723020472,SF,Bachelors,179.21065059086783
1749,42.0,72533.9348705628,LA,Bachelors,124.69072958141814
1750,36.0,66130.16042239097,LA,Bachelors,115.70740291207197
1751,22.0,64326.5784645164,LA,Masters,84.56950814215656
1752,33.0,57380.032572865355,SF,Bachelors,146.4288348036502
1753,28.0,84006.10438806006,NY,Masters,120.54777853971466
1754,36.0,59447.6067752022,NY,Masters,148.88950894147928
1755,42.0,73140.85700039225,NY,Masters,167.6854375224553
1756,,94930.1559440805,,Masters,148.76483753360228
1757,50.0,65016.13382965974,LA,Bachelors,136.56064453621792
1758,46.0,84410.53211078791,NY,Bachelors,154.18178031098387
1759,54.0,78530.63524053509,NY,Masters,188.7829477771641
1760,53.0,74672.01344891581,SF,,217.88184575198287
1761,56.0,76455.2266285713,LA,Masters,185.5083791421992
1762,59.0,68576.40146093605,LA,Bachelors,173.25532763510566
1763,47.0,70521.6395319016,NY,Bachelors,152.94549256280285
1764,32.0,61778.29077661413,NY,PhD,158.44816691921244
1765,56.0,70621.85681701133,SF,Bachelors,182.5863003723837
1766,29.0,61221.61006324754,LA,,101.99562992162673
1767,35.0,85084.82639614896,NY,Bachelors,123.27380574175122
1768,31.0,44507.53856982334,SF,,165.2363539792254
1769,23.0,77215.79936688223,,Bachelors,119.674394777858
1770,30.0,,SF,Bachelors,137.49572975204356
1771,24.0,73690.2394626405,LA,Masters,118.84051830388236
1772,42.0,85367.4842329823,NY,Bachelors,143.0737716158981
1773,47.0,,,PhD,180.62785592766264
1774,29.0,73831.50766858074,LA,Masters,105.76373717216138
1775,23.0,44251.871677203206,NY,,93.84458458876553
1776,27.0,63770.24676797165,LA,PhD,129.98243163124022
1777,49.0,82836.04646762836,NY,PhD,192.6419655025107
1778,50.0,49912.57396695277,LA,Bachelors,148.77857152445077
1779,47.0,72396.15050576118,NY,Bachelors,141.4188641184421
1780,46.0,,LA,Masters,146.97436379964574
1781,33.0,68335.19542342398,NY,Bachelors,123.67884369272443
1782,26.0,60734.837668576045,SF,PhD,151.25012656954036
1783,55.0,51292.06593559854,LA,PhD,207.38224133238194
1784,58.0,75790.04972439702,LA,,173.44265728679937
1785,36.0,69256.04856962881,SF,PhD,175.88678432111013
1786,57.0,79189.436795308,LA,Bachelors,186.1726729624603
1787,36.0,,SF,Masters,155.74765450683435
1788,44.0,88378.88105633523,NY,Bachelors,145.2144637708457
1789,27.0,,NY,PhD,131.47061300668778
1790,42.0,,NY,Masters,169.5359712509462
1791,44.0,55363.38238913569,NY,,148.1811112617186
1792,37.0,83634.39743842196,SF,,170.46118970065586
1793,36.0,76890.8562449178,,,150.26142757916148
1794,46.0,,LA,Bachelors,126.87432382300086
1795,57.0,76670.98351244676,,PhD,202.42329146169075
1796,,55588.916824968066,LA,Masters,126.51523173595605
1797,36.0,52048.79785112466,LA,PhD,151.2485753720391
1798,25.0,95647.42279115497,LA,,119.49900763636377
1799,42.0,67469.16732704095,NY,Bachelors,139.76432344427585
1800,34.0,67255.09867289949,NY,Bachelors,133.86004721345626
1801,43.0,53465.357886380625,LA,Bachelors,155.95238822324768
1802,40.0,47773.32541754744,LA,Masters,146.3058198326379
1803,55.0,68675.21681781577,LA,Bachelors,148.3641588742206
1804,35.0,64876.18117736908,,Masters,158.77607001820073
1805,25.0,70026.01535113677,,Bachelors,89.33720546848882
1806,48.0,71307.30910573262,LA,Bachelors,139.89806384184476
1807,50.0,107341.9162189104,NY,,159.29094613450476
1808,49.0,64921.30028891568,LA,Bachelors,145.5189535333378
1809,56.0,93699.1016191517,LA,Masters,172.63948803698761
1810,29.0,94630.36322567417,,Bachelors,113.65452675796331
1811,37.0,81304.36427907976,NY,Bachelors,152.03364256426147
1812,57.0,66473.10501176333,,,162.16701329044213
1813,51.0,49577.91495800906,NY,Masters,200.4565868498954
1814,39.0,77169.1581600086,NY,Masters,155.66793310116176
1815,,,LA,,87.98231436325973
1816,34.0,96215.31196424477,NY,Masters,138.62901332790838
1817,25.0,55750.630686298275,SF,Bachelors,104.66858355279805
1818,47.0,66347.10416222099,NY,Bachelors,161.07241018483398
1819,46.0,55842.031143657296,LA,Masters,165.4534717177044
1820,,60497.830113446165,LA,Bachelors,133.66848406145226
1821,32.0,79965.81301353441,,Masters,171.62901591221785
1822,28.0,59810.42845951396,,Bachelors,92.28255348088601
1823,52.0,,LA,PhD,190.08214926656194
1824,31.0,81954.93795583412,LA,Bachelors,83.19531892496907
1825,34.0,,LA,Masters,128.39135079037058
1826,52.0,75250.16796902762,LA,PhD,191.39536796018598
1827,28.0,60206.68962701401,LA,Bachelors,95.29133390708706
1828,57.0,,SF,Bachelors,197.11915068586632
1829,41.0,70217.35295979687,NY,Bachelors,140.8705768914546
1830,25.0,105702.85208132153,,Masters,125.11230207821556
1831,28.0,72417.49254205066,SF,Bachelors,108.52339223954027
1832,22.0,34999.7823722926,NY,Bachelors,95.17382406323226
1833,,34331.86697834697,SF,Masters,143.0564651775774
1834,,,LA,Bachelors,134.970975499775
1835,42.0,89507.41228496208,LA,Masters,154.28378298320365
1836,,58242.578051142256,NY,Bachelors,142.7866458079368
1837,49.0,101514.68159165727,NY,Bachelors,163.50892992289448
1838,30.0,94944.98405491155,LA,Masters,110.2553452557626
1839,47.0,73158.20145161722,SF,Masters,194.3814503615238
1840,30.0,78091.80913534197,SF,Bachelors,133.40811269535988
1841,36.0,83417.95326082775,NY,Bachelors,132.3365536985806
1842,31.0,98349.92345980773,NY,Bachelors,117.00739675013091
1843,45.0,80232.03950118372,,Bachelors,152.66556553158532
1844,29.0,72818.97478406724,SF,Bachelors,134.15299271650554
1845,45.0,80084.51796379974,NY,Bachelors,160.27943640493044
1846,37.0,,NY,Masters,159.53085946806394
1847,47.0,83866.1528091249,NY,Masters,170.43573538321027
1848,48.0,46449.65060380695,NY,Bachelors,164.69197881873185
1849,,74737.80174921182,SF,Bachelors,207.87625189152192
1850,25.0,76906.60761369605,LA,Bachelors,84.31480627161221
1851,,68907.29249421741,,Masters,158.365863091703
1852,,81762.49666326339,NY,PhD,179.02254481383437
1853,57.0,98817.51430853561,NY,Masters,187.10328163953793
1854,31.0,72073.25696656661,NY,,115.22468028165244
1855,46.0,80375.81621061536,NY,Masters,182.9614899485101
1856,39.0,94093.9714067733,LA,,142.75274411292767
1857,,72423.46758912783,NY,Bachelors,129.09674316143332
1858,57.0,,NY,Masters,183.447054467782
1859,31.0,,NY,Bachelors,112.13757029308702
1860,54.0,36975.00794802886,LA,Masters,192.00708383911683
1861,26.0,,LA,Masters,105.31359525144094
1862,56.0,74995.18070674386,LA,Masters,186.94675740541788
1863,55.0,34825.44425377201,LA,Bachelors,170.14223518043121
1864,54.0,50272.48386357714,LA,Masters,181.74937737812928
1865,42.0,,NY,Masters,175.51265230192797
1866,38.0,59178.7547538117,SF,Masters,153.16823990292508
1867,43.0,67782.90244679323,NY,Masters,162.18924838835756
1868,,86693.05211152745,LA,,213.79197908043477
1869,36.0,73577.21217045897,LA,Bachelors,120.45313147516144
1870,56.0,57410.19397330811,LA,Bachelors,158.1053956838219
1871,49.0,90316.61609176414,SF,Bachelors,159.38730947507025
1872,28.0,48567.14145183713,LA,Bachelors,85.00791288302199
1873,53.0,73328.25263158149,SF,PhD,225.6956776036879
1874,32.0,,SF,PhD,156.67191850809948
1875,31.0,,SF,Bachelors,133.14413978285134
1876,30.0,65220.58894161104,SF,Bachelors,126.4762539358465
1877,35.0,86233.56867289552,,Bachelors,129.20077139169936
1878,34.0,,LA,Masters,121.73342299092081
1879,46.0,61192.910020125055,NY,Bachelors,156.78784800494597
1880,23.0,58315.905387756386,NY,Bachelors,98.60948331113322
1881,,65273.54900451836,LA,Bachelors,175.53126432295147
1882,28.0,98133.57190051509,SF,Bachelors,117.3502972982347
1883,42.0,94286.02721662121,LA,PhD,163.3043632985879
1884,39.0,55475.97721947024,SF,Bachelors,148.81774433873164
1885,24.0,82003.38007002023,SF,Bachelors,125.47932644726693
1886,32.0,,NY,Bachelors,100.99435047366545
1887,45.0,63289.86308413952,NY,Bachelors,145.04106780362812
1888,40.0,56086.53470706312,NY,Masters,161.14786281111674
1889,25.0,86039.19186358662,NY,Bachelors,106.10642401941587
1890,47.0,50639.23720317382,LA,Bachelors,153.57576242636205
1891,59.0,76440.25353133708,SF,Masters,209.26105989495562
1892,53.0,70010.65182348945,LA,Bachelors,147.18126589985258
1893,57.0,67368.26755405734,LA,Masters,204.9096578808289
1894,58.0,95073.74426116596,NY,Bachelors,197.64130866955563
1895,54.0,96395.45788501466,NY,Bachelors,176.61403674118938
1896,57.0,67834.10772320544,LA,Masters,179.7967581392186
1897,,64811.25549100009,NY,Masters,110.68677447322662
1898,30.0,47396.9002179525,NY,Masters,132.1867111268157
1899,29.0,69936.11519141185,LA,,100.78112194079691
1900,54.0,99299.54883618986,NY,Bachelors,176.82699030829707
1901,27.0,68068.96990708115,SF,Bachelors,134.32413083804195
1902,25.0,80931.3892471567,NY,Masters,127.97400770288148
1903,34.0,49037.54014121104,NY,Masters,128.25371691898206
1904,23.0,63478.37605399598,NY,Bachelors,98.80832506491346
1905,26.0,76936.97958703976,NY,Masters,115.87384408511043
1906,48.0,71587.93597072079,LA,Masters,168.84294869631103
1907,53.0,82370.01001615843,LA,Bachelors,163.1614863355579
1908,42.0,60959.921731620045,LA,,180.1153846569322
1909,29.0,,,Bachelors,106.54262344606524
1910,59.0,86831.35345483405,NY,Bachelors,187.63141407652537
1911,29.0,55957.76066093637,LA,PhD,156.16837099977238
1912,24.0,77599.06041252975,NY,Bachelors,103.159457005027
1913,24.0,76762.85299732623,NY,Bachelors,85.88327115908962
1914,43.0,45043.70207452012,,Masters,151.05727828696064
1915,27.0,85736.88125860038,SF,PhD,160.06650772406454
1916,23.0,61501.492082065466,LA,PhD,127.80535451226565
1917,44.0,70825.81932980442,NY,Masters,175.8847798168754
1918,23.0,64627.26154051665,NY,Bachelors,99.6222551487322
1919,,94338.87253349363,SF,PhD,235.10466461698638
1920,38.0,90152.35312276095,NY,Masters,137.58134110800853
1921,56.0,42814.981243439164,NY,Bachelors,194.9968218283592
1922,55.0,103882.40682862283,NY,Masters,191.59926047115562
1923,44.0,59825.39901227206,NY,Bachelors,140.59766782426766
1924,51.0,101536.55015472756,NY,Bachelors,195.84054088817422
1925,29.0,66156.85641790023,LA,Masters,134.94713113914355
1926,43.0,64886.24940862098,LA,Masters,148.61796075377134
1927,57.0,66290.08400383266,SF,Bachelors,174.34488991759903
1928,26.0,63988.15532530765,NY,Bachelors,98.37481200026699
1929,34.0,,NY,Masters,158.10599388529295
1930,50.0,68854.55201019048,LA,,157.5213151174612
1931,52.0,65465.55351191966,LA,Bachelors,147.1242586741169
1932,37.0,,LA,Masters,146.18602187677072
1933,51.0,55489.97204612942,SF,PhD,210.62101859571473
